Column 1, Column 2, Column 3, Column 4, Column 5
stop,I_Rb_0/
18.5481,0,-0.0166744,-0.0166744,35.9637
18.7623,0,-0.0289314,-0.0289314,35.891
18.4302,0,0.0647818,0.0647818,19.1988
17.6819,0,-0.027094,-0.027094,19.3637
27.6522,0,0.0203888,0.0203888,19.31
29.1667,0,0.00339786,0.00339786,46.6838
28.9117,0,0.00774034,0.00774034,46.697
35.9096,0,0.00159111,0.00159111,46.7014
23.4948,0,0.0066326,0.0066326,5.35349
17.9632,0,-0.00835468,-0.00835468,5.39905
23.7114,0,-0.0109172,-0.0109172,5.39361
18.3454,0,0.00363926,0.00363926,32.7065
10.4795,0,0.160709,0.160709,32.5769
18.9488,0,-0.0106587,-0.0106587,32.8218
17.7591,0,-0.00159912,-0.00159912,22.5171
17.0165,0,-0.0105593,-0.0105593,22.5037
32.3243,0,0.00625054,0.00625054,49.8445
28.245,0,0.00313596,0.00313596,49.8768
31.9271,0,-0.000978205,-0.000978205,49.9061
18.3791,0,-0.00171147,-0.00171147,10.0346
17.9604,0,-0.00765162,-0.00765162,10.0481
27.8278,0,0.00607733,0.00607733,10.025
19.5237,0,0.0121512,0.0121512,37.3852
19.2733,0,0.00450041,0.00450041,37.5658
28.6011,0,-0.0010005,-0.0010005,37.3988
23.3267,0,0.00805287,0.00805287,17.9299
9.23471,0,-0.0374387,-0.0374387,17.606
9.84329,0,-0.0689969,-0.0689969,17.9337
31.7885,0,-0.00667163,-0.00667163,45.2031
23.4829,0,-0.0020585,-0.0020585,45.1603
23.8689,0,0.0030192,0.0030192,45.3822
30.2935,0,-0.00791629,-0.00791629,4.43337
25.7978,0,0.00291753,0.00291753,4.42376
29.7233,0,-0.000162274,-0.000162274,4.4034
25.0055,0,0.00986503,0.00986503,31.7712
19.1632,0,-0.00822093,-0.00822093,31.7486
24.2784,0,-0.00498038,-0.00498038,31.804
17.5127,0,0.0586259,0.0586259,23.3052
9.09156,0,-0.0418886,-0.0418886,23.3649
17.9845,0,-0.0101299,-0.0101299,23.4987
32.1896,0,-0.0065008,-0.0065008,50.754
28.4202,0,0.000279445,0.000279445,50.7953
32.3494,0,-0.0057158,-0.0057158,50.8589
,,,,
26.6476,0,0.00448321,0.00448321,9.38676
15.7219,0,0.00755293,0.00755293,9.23946
15.4462,0,-0.0290163,-0.0290163,9.47627
26.7235,0,-0.0137826,-0.0137826,36.7275
15.6178,0,0.0107417,0.0107417,36.6439
16.0601,0,0.0151698,0.0151698,36.9748
15.0385,0,0.0167864,0.0167864,18.5354
15.1108,0,0.0305746,0.0305746,18.5114
26.1203,0,0.0160455,0.0160455,18.5222
27.2063,0,0.00793773,0.00793773,45.8801
27.0986,0,-0.00331221,-0.00331221,45.9349
34.52,0,0.00273698,0.00273698,45.8902
25.0651,0,-0.00022504,-0.00022504,4.49532
19.825,0,-0.0122231,-0.0122231,4.47865
24.8781,0,-0.0176453,-0.0176453,4.65434
19.1024,0,-0.00735628,-0.00735628,31.9198
11.2865,0,-0.155046,-0.155046,31.8544
19.1325,0,0.00449303,0.00449303,31.9482
24.8396,0,0.0164358,0.0164358,23.3124
19.4355,0,0.0292574,0.0292574,23.2824
24.5036,0,-0.0121289,-0.0121289,23.2902
36.7606,0,0.000518576,0.000518576,50.699
33.3056,0,-0.0023991,-0.0023991,50.7069
36.545,0,0.0022891,0.0022891,50.6843
24.8339,0,-0.00671925,-0.00671925,9.52094
24.8503,0,0.029971,0.029971,9.47761
32.7826,0,0.0101534,0.0101534,9.52991
24.8584,0,0.0292912,0.0292912,36.9014
24.6679,0,0.00786619,0.00786619,36.9036
32.8065,0,0.0102038,0.0102038,36.8895
24.4107,0,0.0273966,0.0273966,18.3936
11.9051,0,0.156681,0.156681,18.0349
11.2356,0,-0.140904,-0.140904,18.3691
33.078,0,-0.0029708,-0.0029708,45.7357
25.0236,0,-0.00112542,-0.00112542,45.6768
25.1009,0,0.0224731,0.0224731,45.7911
26.7641,0,0.00756011,0.00756011,4.9221
21.8208,0,0.00370875,0.00370875,4.92384
26.535,0,0.0107313,0.0107313,4.91808
21.8752,0,0.0236317,0.0236317,32.3354
15.6961,0,0.0282085,0.0282085,32.4226
21.6128,0,0.000590129,0.000590129,32.3337
15.2384,0,0.0255671,0.0255671,22.8662
15.2284,0,0.0360277,0.0360277,23.0099
31.3554,0,0.000664809,0.000664809,50.2808
27.3738,0,-0.0010548,-0.0010548,50.3253
31.3027,0,-0.00261513,-0.00261513,50.3817
,,,,
31.0063,0,0.0104044,0.0104044,0.49256
27.5844,0,0.00336691,0.00336691,0.471977
32.0807,0,0.0114391,0.0114391,0.459077
21.8737,0,0.012224,0.012224,27.9144
16.9043,0,0.0195806,0.0195806,27.9242
23.3513,0,0.0057951,0.0057951,27.8379
17.4855,0,-0.0121627,-0.0121627,27.3341
15.0152,0,0.00794989,0.00794989,27.4384
28.6701,0,0.0100955,0.0100955,54.6854
23.2711,0,-0.00739236,-0.00739236,54.7615
27.0332,0,-0.00712098,-0.00712098,54.8331
28.4203,0,0.0266184,0.0266184,13.9982
19.2167,0,0.0082402,0.0082402,14.0706
20.2698,0,0.0300738,0.0300738,13.8963
32.6564,0,0.0105886,0.0105886,41.352
25.187,0,0.022221,0.022221,41.3701
25.8762,0,0.0165118,0.0165118,41.4162
13.5689,0,0.0217473,0.0217473,13.6352
11.2579,0,-0.0461719,-0.0461719,14.0651
23.7212,0,0.00875597,0.00875597,13.9254
20.5991,0,0.0151391,0.0151391,41.1902
19.7887,0,0.0243905,0.0243905,41.3872
28.5617,0,-0.00130727,-0.00130727,41.2621
22.575,0,-0.0118821,-0.0118821,8.96218
17.4904,0,-0.017033,-0.017033,8.87687
23.505,0,-0.00540897,-0.00540897,9.18123
22.2342,0,-0.0123366,-0.0123366,36.4371
16.6231,0,-0.257669,-0.257669,36.1718
23.3951,0,0.00366928,0.00366928,36.4128
23.9292,0,0.018943,0.018943,18.7766
17.2576,0,0.0411479,0.0411479,18.7458
22.1018,0,-0.0025839,-0.0025839,18.7885
32.5277,0,-0.000171615,-0.000171615,46.224
28.0674,0,-0.0055374,-0.0055374,46.2409
31.4075,0,0.00458399,0.00458399,46.1915
28.6612,0,0.00837826,0.00837826,4.90776
19.5932,0,0.0212757,0.0212757,4.80314
20.0376,0,-0.0412204,-0.0412204,5.03954
24.1332,0,-0.0124097,-0.0124097,32.2401
11.6272,0,0.0475984,0.0475984,32.1255
13.5443,0,-0.0191428,-0.0191428,32.7127
12.4074,0,-0.0459533,-0.0459533,23.0145
11.5792,0,-0.120985,-0.120985,22.9461
23.5622,0,0.0182206,0.0182206,22.9709
30.1981,0,0.00819207,0.00819207,50.3593
29.5602,0,-0.00912896,-0.00912896,50.4046
36.1672,0,0.0039608,0.0039608,50.376
23.3124,0,0.0108042,0.0108042,9.37203
16.47,0,0.00353283,0.00353283,9.4013
21.6377,0,-0.00119177,-0.00119177,9.35741
23.4303,0,0.0343617,0.0343617,36.7605
16.7898,0,0.0423163,0.0423163,36.8199
21.8462,0,-0.00732306,-0.00732306,36.7863
15.228,0,5.20773e-05,5.20773e-05,18.4574
5.53744,0,-0.368676,-0.368676,18.3721
17.0553,0,0.000126943,0.000126943,18.5251
27.1814,0,0.0128453,0.0128453,45.8331
23.1581,0,-0.00897338,-0.00897338,45.8889
28.3841,0,-0.0152078,-0.0152078,45.9669
26.3527,0,-0.0446633,-0.0446633,5.01078
25.4794,0,0.0621924,0.0621924,4.99171
32.8774,0,0.00715064,0.00715064,5.062
20.6638,0,0.00988753,0.00988753,32.465
19.6882,0,0.0222574,0.0222574,32.4352
28.6964,0,0.010119,0.010119,32.4335
24.1906,0,0.0260657,0.0260657,22.8101
12.4907,0,0.0860557,0.0860557,22.6059
13.1658,0,-0.0566677,-0.0566677,22.827
36.4561,0,-0.00537768,-0.00537768,50.1884
29.7732,0,0.00334813,0.00334813,50.1325
30.3661,0,0.0511369,0.0511369,50.2356
29.8742,0,-0.00411254,-0.00411254,2.30355
23.6919,0,-0.0306654,-0.0306654,2.23042
26.2173,0,-0.00579242,-0.00579242,2.46526
22.5547,0,0.00981311,0.00981311,29.7326
13.0278,0,-0.0221009,-0.0221009,29.6249
17.7142,0,-0.00896007,-0.00896007,29.761
20.0983,0,0.0279889,0.0279889,25.455
15.8062,0,0.0215889,0.0215889,25.37
23.9881,0,-0.00718364,-0.00718364,25.4919
32.18,0,-0.00411037,-0.00411037,52.8974
29.8308,0,0.00120986,0.00120986,52.8884
34.8479,0,0.00725391,0.00725391,52.8769
16.2009,0,-0.00103979,-0.00103979,11.499
12.6272,0,-0.0336329,-0.0336329,11.7765
23.1416,0,0.00467591,0.00467591,11.5907
19.5216,0,0.0132758,0.0132758,38.7781
17.3129,0,0.00989686,0.00989686,39.1796
25.7961,0,-0.0159413,-0.0159413,38.955
22.7278,0,0.0114626,0.0114626,16.3322
11.6022,0,0.031312,0.031312,16.2566
15.2491,0,-0.00935395,-0.00935395,16.192
30.0465,0,0.0048429,0.0048429,43.6984
22.8889,0,0.00429763,0.00429763,43.6911
24.7912,0,0.00321623,0.00321623,43.7388
29.7405,0,0.0134932,0.0134932,1.61248
23.399,0,0.00483163,0.00483163,1.6555
26.1221,0,0.00524765,0.00524765,1.63356
21.5461,0,0.0126437,0.0126437,29.0057
11.5651,0,0.0528432,0.0528432,29.113
16.2965,0,-0.00561737,-0.00561737,29.0738
12.9133,0,-0.00583096,-0.00583096,26.2069
18.932,0,-0.0190557,-0.0190557,26.2504
27.2578,0,0.00308815,0.00308815,53.5837
24.4733,0,-0.00535591,-0.00535591,53.6241
30.3891,0,-0.00660904,-0.00660904,53.683
22.4791,0,-0.00957006,-0.00957006,12.6761
19.9171,0,0.0212989,0.0212989,12.7894
27.6674,0,0.00628376,0.00628376,12.7896
25.7883,0,0.0396104,0.0396104,40.2076
23.5898,0,0.00148451,0.00148451,40.1567
30.5344,0,0.00683331,0.00683331,40.1681
23.9662,0,0.0603664,0.0603664,15.0384
16.5505,0,-0.220843,-0.220843,15.1207
29.7288,0,-0.00674666,-0.00674666,42.4545
22.4765,0,-0.0031851,-0.0031851,42.4036
24.5261,0,0.00664016,0.00664016,42.5006
21.5599,0,0.0105449,0.0105449,11.9016
11.717,0,0.000979233,0.000979233,11.7827
16.4472,0,-0.0473287,-0.0473287,11.9459
24.622,0,-0.0108428,-0.0108428,39.2291
16.6666,0,0.00960667,0.00960667,39.2284
20.7958,0,-0.0413479,-0.0413479,39.6486
17.4898,0,0.00621638,0.00621638,16.0411
12.7265,0,0.0135719,0.0135719,16.1757
22.1021,0,0.00587335,0.00587335,15.9607
26.0703,0,0.00940637,0.00940637,43.3302
23.2192,0,-0.0193998,-0.0193998,43.4405
29.2807,0,-0.00384563,-0.00384563,43.3665
25.2731,0,-0.0124065,-0.0124065,1.97234
23.249,0,-0.0215418,-0.0215418,1.95286
30.056,0,-0.0477769,-0.0477769,2.14416
15.4878,0,-0.0231864,-0.0231864,29.44
11.5669,0,-0.0524372,-0.0524372,29.1814
22.6477,0,0.0111047,0.0111047,29.3888
26.9152,0,0.00064048,0.00064048,25.8144
18.5222,0,0.0101289,0.0101289,25.7908
20.5849,0,-0.00361022,-0.00361022,25.7934
36.5937,0,-0.00673656,-0.00673656,53.2066
30.9287,0,-0.0109761,-0.0109761,53.2252
32.3343,0,-0.00340501,-0.00340501,53.2066
28.0192,0,0.00869785,0.00869785,10.769
21.255,0,0.00526528,0.00526528,10.732
24.0369,0,0.00706972,0.00706972,10.7236
28.9445,0,0.00516393,0.00516393,38.1294
22.354,0,0.0306101,0.0306101,38.1351
25.212,0,0.00147982,0.00147982,38.1427
17.3618,0,0.391412,0.391412,16.8651
11.9586,0,-0.0529152,-0.0529152,17.1149
21.5647,0,0.00462803,0.00462803,17.1997
26.6277,0,-0.00860913,-0.00860913,44.4225
23.9216,0,0.00265028,0.00265028,44.5025
29.9964,0,-0.00906144,-0.00906144,44.5119
24.1053,0,0.00924293,0.00924293,3.68571
21.9434,0,0.0105198,0.0105198,3.66856
29.0961,0,0.00998119,0.00998119,3.68857
16.5947,0,0.0205313,0.0205313,31.1053
13.7673,0,-0.0126567,-0.0126567,31.2555
23.2988,0,-0.0171602,-0.0171602,31.0638
19.9996,0,0.0682973,0.0682973,24.1955
5.58584,0,-0.453386,-0.453386,23.8364
11.1796,0,-0.0902332,-0.0902332,24.3531
33.0043,0,-0.0027093,-0.0027093,51.5384
26.7254,0,0.00330282,0.00330282,51.5374
28.3193,0,-0.00374577,-0.00374577,51.6524
23.5528,0,-0.00971138,-0.00971138,21.1762
14.886,0,0.0343695,0.0343695,21.1843
19.3252,0,-0.0556555,-0.0556555,21.0168
34.7458,0,-0.00523926,-0.00523926,48.472
29.6505,0,-0.00281997,-0.00281997,48.49
31.9031,0,-0.0167387,-0.0167387,48.4895
20.691,0,-0.00824668,-0.00824668,6.6549
16.5651,0,-0.0103509,-0.0103509,6.8074
24.3719,0,-0.0133777,-0.0133777,6.82718
16.8403,0,0.0138727,0.0138727,34.1184
11.9045,0,0.0212358,0.0212358,34.2622
21.5196,0,-0.0152722,-0.0152722,34.1461
20.0365,0,0.0476535,0.0476535,20.8152
17.7095,0,0.0145024,0.0145024,20.7905
26.2492,0,0.0181292,0.0181292,20.7414
32.2493,0,-0.00828327,-0.00828327,48.1182
30.7858,0,-0.0188966,-0.0188966,48.1637
36.273,0,-0.000132421,-0.000132421,48.0931
26.0678,0,-0.00219329,-0.00219329,7.10523
17.376,0,-0.0276048,-0.0276048,6.99342
19.4127,0,-0.0302063,-0.0302063,7.26903
23.5999,0,-0.0246934,-0.0246934,34.4838
13.3006,0,-0.0413152,-0.0413152,34.4554
16.3859,0,0.0253198,0.0253198,34.5851
18.982,0,0.00721873,0.00721873,19.3951
13.1736,0,-0.00762282,-0.00762282,19.4703
30.2057,0,-0.0127784,-0.0127784,46.7221
24.2728,0,-0.0134656,-0.0134656,46.7522
27.1391,0,0.00627358,0.00627358,46.8261
24.9689,0,-0.0191287,-0.0191287,8.50595
21.8338,0,7.11312e-05,7.11312e-05,8.45784
28.1105,0,0.00288303,0.00288303,8.48195
24.1907,0,0.0218912,0.0218912,35.8849
21.0829,0,-0.0288986,-0.0288986,35.9716
27.3815,0,0.00112293,0.00112293,35.8623
11.1421,0,0.0701699,0.0701699,21.7567
5.55075,0,-0.312764,-0.312764,22.0346
20.3204,0,0.0495952,0.0495952,21.918
28.512,0,-0.0137213,-0.0137213,49.2048
27.0278,0,-0.00124252,-0.00124252,49.3548
33.2702,0,-0.0029676,-0.0029676,49.3201
30.7264,0,0.0039188,0.0039188,5.97045
23.5634,0,-0.00815606,-0.00815606,5.97507
25.3667,0,0.0112195,0.0112195,5.94929
27.6242,0,0.0157053,0.0157053,33.3327
19.5542,0,0.0266952,0.0266952,33.347
21.5351,0,0.0199425,0.0199425,33.4108
,,,,
stop,I_Sb_-1/
27.3881,-0.0174343,-0.0174176,1.66435e-05,26.9389
16.8837,0.0215849,0.0179096,-0.0036753,26.9304
17.3531,0.0183782,-0.0100948,-0.028473,26.9125
35.7801,-0.0461426,-0.0464857,-0.000343156,54.3073
28.6442,-0.0368736,-0.0440431,-0.0071695,54.3225
28.789,-0.037241,-0.0412171,-0.00397613,54.3275
23.6723,-0.0273174,-0.0299403,-0.00262287,0.901364
23.281,-0.0258708,-0.0365437,-0.0106729,0.942865
31.4725,-0.0408631,-0.0355911,0.00527206,0.994627
9.94607,0.109887,-0.015259,-0.125146,28.3005
8.94681,0.137951,0.135007,-0.00294433,28.3648
23.2627,-0.00581314,0.00216521,0.00797835,28.2611
23.8614,-0.0152612,-0.0226254,-0.00736421,14.9456
18.7105,0.0128449,-0.00205818,-0.0149031,14.9018
24.4244,-0.0167024,-0.0256669,-0.00896444,14.9232
29.7942,-0.03804,-0.0338453,0.00419471,42.2852
25.8045,-0.026629,-0.0356109,-0.00898188,42.3554
30.0513,-0.038483,-0.0416073,-0.0031243,42.2689
19.3664,-0.00379441,0.0346739,0.0384683,12.9779
11.1962,0.0810759,0.0332559,-0.04782,12.8556
18.319,0.00168811,-0.0358106,-0.0374987,13.1051
23.8997,-0.0276093,-0.025165,0.00244432,40.2849
18.0436,-0.00103901,0.0163881,0.0174272,40.3769
23.363,-0.0262725,-0.0118264,0.0144461,40.4094
29.0878,-0.0313617,-0.0122595,0.0191022,8.51438
19.795,-0.00840711,-0.00993983,-0.00153272,8.36238
19.7388,-0.00815559,-0.0372204,-0.0290648,8.47727
28.2886,-0.0285829,-0.0177489,0.0108341,35.8613
18.5257,-0.000804866,0.00301899,0.00382386,35.9382
18.6264,-0.00155747,0.0303772,0.0319347,35.9663
18.3539,0.0133092,0.0652316,0.0519223,19.2071
17.5361,0.0187978,-0.0275149,-0.0463127,19.4227
27.63,-0.0181919,0.00462409,0.022816,19.3382
29.1501,-0.0376396,-0.0334072,0.00423245,46.6762
28.9608,-0.0370265,-0.0250098,0.0120167,46.7567
35.9005,-0.0462228,-0.0435657,0.00265712,46.7052
23.4448,-0.0265253,-0.0222354,0.00428981,5.39218
17.9936,-0.000786904,-0.0230296,-0.0222427,5.36157
23.7464,-0.0273148,-0.0323496,-0.00503476,5.42621
18.3297,0.0017771,-0.00476914,-0.00654625,32.7247
10.3213,0.0999958,0.167775,0.0677794,32.448
18.8788,-0.00120424,-0.0146177,-0.0134134,32.8133
17.7876,0.0102211,0.00215914,-0.00806198,22.4734
8.04088,0.167849,0.140173,-0.0276753,22.4919
16.9463,0.0155309,-0.015162,-0.0306929,22.4737
32.3184,-0.0428902,-0.03648,0.00641025,49.848
28.2424,-0.0325731,-0.0389833,-0.00641024,49.8796
31.9196,-0.0421904,-0.0420858,0.000104606,49.9014
18.3476,-0.000144533,-0.026214,-0.0260694,10.074
18.0476,0.00197544,-0.0189724,-0.0209478,10.0376
27.799,-0.0280256,-0.0346106,-0.00658501,10.0465
19.4823,-0.00713608,-0.0100961,-0.00296007,37.3671
19.2473,-0.00584964,-0.0139572,-0.0081076,37.5558
28.5809,-0.0308823,-0.0311179,-0.000235596,37.3873
23.3296,-0.00512763,0.000238541,0.00536618,17.9403
8.94178,0.13818,0.021831,-0.116349,17.7281
9.4575,0.122882,0.0466734,-0.076209,17.9139
31.776,-0.0411574,-0.0382992,0.00285821,45.1891
23.4926,-0.0265054,-0.0265926,-8.72325e-05,45.1708
23.8349,-0.0276168,-0.0226866,0.00493021,45.3388
30.2938,-0.0383737,-0.0398494,-0.00147571,4.43398
25.7912,-0.025834,-0.029536,-0.00370206,4.42037
29.716,-0.0373624,-0.0389723,-0.00160987,4.42261
25.0225,-0.0180721,-0.0094902,0.00858193,31.7627
19.1157,0.0109505,0.00994054,-0.00100998,31.8034
24.2436,-0.0159034,-0.0200161,-0.00411266,31.8377
17.4791,0.0120404,0.0657466,0.0537062,23.2614
8.98412,0.136451,0.0240775,-0.112374,23.5264
17.8954,0.00950849,-0.00792864,-0.0174371,23.4946
32.1769,-0.0425866,-0.039606,0.00298061,50.7616
28.4021,-0.0329824,-0.0327722,0.000210154,50.8136
32.3588,-0.0430055,-0.0339097,0.00909579,50.8744
,,,,
26.6393,-0.024026,-0.0137156,0.0103104,9.40029
15.7295,0.0176096,0.0157693,-0.00184031,9.2329
15.6524,0.018348,-0.0202836,-0.0386317,9.2942
26.718,-0.0245557,-0.0227465,0.00180926,36.7171
15.6774,0.0180856,0.0169684,-0.00111714,36.6932
16.0182,0.0148925,0.0281268,0.0132344,36.9435
15.1023,0.0321699,0.0349009,0.00273101,18.5759
15.1793,0.0317719,0.057409,0.0256371,18.4807
26.1121,-0.0154764,-0.00736119,0.00811517,18.5403
27.2018,-0.0349578,-0.0308265,0.00413131,45.8806
27.1058,-0.0346033,-0.037168,-0.0025647,45.9411
34.5239,-0.0448609,-0.0395626,0.00529821,45.8886
25.0958,-0.0313377,-0.0153301,0.0160076,4.47886
19.8046,-0.0108811,-0.0265051,-0.015624,4.49885
24.9183,-0.0308203,-0.0260823,0.00473792,4.6399
19.0693,-0.00176288,0.00956432,0.0113272,31.8852
11.4924,0.0757952,0.0630692,-0.012726,32.0424
19.1123,-0.00202487,0.0208284,0.0228533,31.9449
24.8535,-0.0092303,0.0117225,0.0209528,23.3192
19.4339,0.0260932,0.048632,0.0225388,23.2821
24.5047,-0.00794234,-0.0197537,-0.0118114,23.3151
36.7515,-0.0456429,-0.0410152,0.00462772,50.7003
33.3087,-0.0376035,-0.0386415,-0.00103801,50.7018
36.5422,-0.045322,-0.0408196,0.00450243,50.6994
24.828,-0.0167787,-0.0185917,-0.00181299,9.52432
24.8738,-0.0163083,0.00976268,0.026071,9.48398
32.7771,-0.0336089,-0.0252128,0.00839618,9.54043
24.8884,-0.0168328,0.0107426,0.0275755,36.8826
24.7349,-0.0163862,-0.000987652,0.0153986,36.9482
32.8046,-0.033663,-0.020947,0.0127159,36.8879
24.414,-0.00904996,0.0368908,0.0459408,18.4015
11.8433,0.071061,0.186228,0.115167,18.0604
11.1106,0.0843593,-0.0701586,-0.154518,18.3588
33.0684,-0.0430516,-0.0300477,0.0130038,45.7201
25.0362,-0.0308679,-0.0197412,0.0111267,45.6832
25.1404,-0.0310513,3.76397e-05,0.0310889,45.8193
26.7492,-0.0344288,-0.0272135,0.00721532,4.9322
21.801,-0.0182076,-0.0224806,-0.00427305,4.94124
26.5477,-0.0340173,-0.028599,0.00541833,4.9186
21.8711,-0.0130755,0.00633169,0.0194072,32.3248
15.6244,0.0262242,0.0439939,0.0177697,32.3533
21.617,-0.0121353,-0.015346,-0.0032107,32.3222
15.1967,0.0303328,0.0479496,0.0176168,22.8723
15.1752,0.0305256,0.0789302,0.0484046,22.9865
31.3657,-0.0406602,-0.0241569,0.0165033,50.2874
27.3736,-0.0291248,-0.0291203,4.47193e-06,50.3251
31.3133,-0.0405773,-0.0292931,0.0112842,50.3768
,,,,
30.9954,-0.0418362,-0.0228671,0.0189691,0.496962
27.5816,-0.0332593,-0.0256796,0.00757978,0.478551
32.1032,-0.0434628,-0.0351368,0.00832597,0.47666
21.8558,-0.00644684,0.00844854,0.0148954,27.9103
17.0023,0.0259627,0.0340189,0.00805619,27.9656
23.4282,-0.0119551,-0.0104968,0.00145828,27.8787
17.5875,0.0110848,0.0187068,0.00762204,27.2958
6.02993,0.274342,0.0736982,-0.200644,27.7798
14.9298,0.0311009,0.0679141,0.0368132,27.4529
28.6973,-0.0394854,-0.0172139,0.0222715,54.6783
23.2745,-0.0244683,-0.0325377,-0.00806947,54.7602
27.0568,-0.0365315,-0.0255944,0.0109372,54.827
28.4003,-0.0247798,-0.00362969,0.0211501,14.0026
19.2643,0.00438167,0.0102581,0.00587639,14.0419
20.3892,-0.00205073,0.020771,0.0228218,13.8731
32.6484,-0.0403577,-0.0251514,0.0152063,41.3537
25.1641,-0.0266829,-0.0207349,0.00594795,41.3722
25.8582,-0.0290954,-0.0170736,0.0120218,41.4133
13.4729,0.0446374,0.045979,0.00134155,13.6991
11.4339,0.0766129,0.0110465,-0.0655664,13.9017
23.681,-0.0133527,0.00425761,0.0176103,13.9122
20.697,-0.0165413,0.00831708,0.0248584,41.2628
19.8501,-0.0121683,0.00807357,0.0202419,41.4338
28.5404,-0.0351236,-0.021675,0.0134486,41.2558
22.635,-0.0207529,-0.0357931,-0.0150402,8.92681
17.4139,0.00657976,-0.0304826,-0.0370624,8.92916
23.546,-0.0231736,-0.0164823,0.00669128,9.17571
22.158,-0.0190095,0.0171304,0.0361399,36.3992
17.0635,0.00887335,0.240702,0.231829,36.5533
23.4229,-0.0228371,0.0322071,0.0550442,36.4097
23.9377,-0.0126191,0.00701393,0.0196331,18.7935
17.2239,0.0255477,0.0486922,0.0231444,18.7615
22.1037,-0.00656538,-0.0138639,-0.00729853,18.8063
32.5379,-0.0438665,-0.0403296,0.00353692,46.2276
28.0661,-0.0339387,-0.0376911,-0.00375245,46.2323
31.4218,-0.0422308,-0.0369744,0.00525637,46.2102
28.6395,-0.0345795,-0.00438605,0.0301935,4.92064
19.647,-0.0111522,0.0139916,0.0251439,4.75603
20.3526,-0.0148862,-0.0283433,-0.0134571,4.76689
24.1009,-0.0139786,-0.0258238,-0.0118452,32.2464
11.6821,0.0719798,0.0485165,-0.0234633,32.1911
13.3743,0.0457033,-0.011663,-0.0573663,32.6002
12.6467,0.0597831,-0.00662573,-0.0664088,23.034
11.531,0.077883,-0.0900971,-0.16798,22.8787
23.5296,-0.00837616,-0.00720399,0.00117217,22.9806
30.1865,-0.0374109,-0.0192375,0.0181735,50.367
29.5438,-0.0356011,-0.0310607,0.00454034,50.419
36.1645,-0.0458988,-0.0363796,0.00951922,50.3737
23.3263,-0.0226698,-0.0234774,-0.000807599,9.36772
16.4597,0.0130738,-0.0248998,-0.0379736,9.40423
21.6494,-0.0174595,-0.0385051,-0.0210456,9.35104
23.454,-0.0229509,0.0222078,0.0451587,36.7524
16.6372,0.0119684,0.0554045,0.0434361,36.7079
21.8362,-0.018016,-0.0244145,-0.00639845,36.7772
15.1084,0.0295071,0.0380834,0.00857637,18.4723
17.0993,0.0141382,0.0285883,0.0144501,18.5233
27.1849,-0.0368001,-0.0148139,0.0219861,45.8448
23.1575,-0.0240629,-0.0330617,-0.00899885,45.8888
28.3876,-0.0389851,-0.0349254,0.00405976,45.9587
26.3513,-0.0295921,-0.024273,0.00531915,5.00813
25.4689,-0.026932,0.0578974,0.0848294,4.98563
32.8948,-0.0404569,-0.0249165,0.0155404,5.06696
20.7184,-0.00282342,-0.00470587,-0.00188244,32.4572
19.7572,0.00283183,0.0024622,-0.000369638,32.4896
28.684,-0.0251679,-0.0234271,0.00174076,32.4383
24.1412,-0.00994874,0.0234866,0.0334354,22.809
12.4576,0.0634879,0.100238,0.0367496,22.617
12.9437,0.0560388,-0.0120138,-0.0680527,22.8819
36.432,-0.0461899,-0.0324425,0.0137474,50.1742
29.7971,-0.0362976,-0.0129099,0.0233878,50.1527
30.4281,-0.0377936,0.042765,0.0805586,50.2839
29.9229,-0.0406195,0.00584214,0.0464616,2.26324
23.6635,-0.0256902,-0.0325643,-0.00687407,2.27301
26.2491,-0.0341818,-0.0222381,0.0119437,2.45854
22.5603,-0.0127742,0.0208462,0.0336203,29.7467
13.1988,0.0519508,0.0345902,-0.0173607,29.7709
17.7075,0.00832571,0.00145216,-0.00687355,29.7949
20.0947,0.00222205,0.013928,0.0117059,25.4664
15.7777,0.0343771,0.0397554,0.00537836,25.3648
23.9622,-0.01271,0.000889131,0.0135991,25.5066
32.1843,-0.0423994,-0.0443377,-0.00193833,52.8959
29.8297,-0.0364194,-0.0407305,-0.00431115,52.8817
34.8424,-0.0460992,-0.036996,0.00910328,52.8879
16.2111,0.0146597,0.00986438,-0.00479529,11.4901
13.0625,0.0491384,-0.0662052,-0.115344,11.335
23.1454,-0.0173085,-0.0213008,-0.00399232,11.5954
19.577,-0.010193,0.0277868,0.0379798,38.8177
17.2738,0.00444162,0.0284633,0.0240217,39.1413
25.7964,-0.0291852,-0.0183393,0.0108458,38.9459
22.7413,-0.0114773,-0.0115137,-3.63509e-05,16.3433
11.5806,0.0752951,0.0140855,-0.0612096,16.3867
15.2223,0.0271023,0.0204479,-0.00665445,16.2088
30.0491,-0.0403426,-0.03429,0.00605261,43.6997
22.8878,-0.024053,-0.0356779,-0.0116249,43.6917
24.8127,-0.0309413,-0.0357542,-0.00481291,43.7629
29.732,-0.0408417,-0.0185559,0.0222858,1.60716
23.3965,-0.0255885,-0.03004,-0.00445149,1.65823
26.1545,-0.034594,-0.0285737,0.00602028,1.61774
21.5379,-0.00839058,0.00690657,0.0152972,28.9878
11.4578,0.0784734,0.0955222,0.0170488,28.9613
16.2979,0.0184727,-0.0148085,-0.0332813,29.0631
12.8751,0.0555675,0.0159846,-0.0395828,26.2355
